"지점","지점명","일시","기온..C.","풍향.deg.","풍속.m.s.","강수량.mm.","습도...","시"
400,"강남","2020-12-08",2.5,193.9,0.8,0,36,12
400,"강남","2020-12-08",3.8,198,1.4,0,30.1,13
400,"강남","2020-12-08",4.6,266.7,2,0,25.4,14
400,"강남","2020-12-08",5.1,257.3,2.1,0,27,15
400,"강남","2020-12-08",4.3,280.6,2.3,0,29.5,16
400,"강남","2020-12-08",3,286.5,1.8,0,32.9,17
400,"강남","2020-12-08",2.3,286.3,1.8,0,36.6,18
400,"강남","2020-12-08",2.1,327.3,1.8,0,37.4,19
400,"강남","2020-12-08",1.8,319.6,1.7,0,36.8,20
400,"강남","2020-12-08",1.1,339.2,0.7,0,39.9,21
400,"강남","2020-12-08",-0.8,257.8,0.8,0,55.7,22
400,"강남","2020-12-08",-0.5,261.6,1.5,0,50.9,23
400,"강남","2020-12-09",-1.5,0,0.3,0,61.1,6
400,"강남","2020-12-09",-2.3,278.1,0.9,0,69,7
400,"강남","2020-12-09",-2.7,0,0.4,0,66.2,8
400,"강남","2020-12-09",-3,0,0.3,0,69.6,9
400,"강남","2020-12-09",-2.5,119.5,0.5,0,60.7,0
400,"강남","2020-12-09",-3.6,0,0.4,0,77.9,1
400,"강남","2020-12-09",-2.7,110.7,0.7,0,70.8,2
400,"강남","2020-12-09",-2.5,133,0.7,0,67.6,3
400,"강남","2020-12-09",-2.7,82.6,1.1,0,64.9,0
400,"강남","2020-12-09",-1.2,165.1,1.2,0,58.8,1
400,"강남","2020-12-09",1.1,95.3,1,0,49,10
400,"강남","2020-12-09",3,113.6,1.6,0,38,11
400,"강남","2020-12-09",4.2,117,0.9,0,32,12
400,"강남","2020-12-09",5.6,90.1,1,0,34.8,13
400,"강남","2020-12-09",5.9,312.9,0.7,0,37.3,14
400,"강남","2020-12-09",5.9,322.6,0.7,0,40.6,15
400,"강남","2020-12-09",5.9,281.4,1.1,0,43.8,16
400,"강남","2020-12-09",5.7,192.5,0.5,0,44.4,17
400,"강남","2020-12-09",3.9,0,0.3,0,51.9,18
400,"강남","2020-12-09",2.3,0,0.4,0,62.1,19
400,"강남","2020-12-09",2.8,0,0.4,0,60.5,20
400,"강남","2020-12-09",2.8,276.5,0.6,0,58.2,21
400,"강남","2020-12-09",3.8,162.2,0.7,0,52.7,22
400,"강남","2020-12-09",4.1,99,0.5,0,51.3,23
400,"강남","2020-12-10",4.1,105.5,1,0,52.6,2
400,"강남","2020-12-10",4.2,106.6,0.7,0,50.7,3
400,"강남","2020-12-10",4.1,0,0.4,0,50.9,4
400,"강남","2020-12-10",4.3,155.1,0.6,0,50.5,5
400,"강남","2020-12-10",4.3,0,0.2,0,50.1,6
400,"강남","2020-12-10",4.3,127.4,0.5,0,50.4,7
400,"강남","2020-12-10",4.2,70.7,0.8,0,55.1,8
400,"강남","2020-12-10",4.5,168.3,1,0,55.5,9
400,"강남","2020-12-10",4.3,131.8,0.9,0,50.6,0
400,"강남","2020-12-10",4.8,154.2,1.1,0,51.4,1
400,"강남","2020-12-10",6.1,251.5,0.6,0,52.4,10
400,"강남","2020-12-10",7.3,38.1,0.7,0,47.9,11
400,"강남","2020-12-10",7.6,260.8,1,0,57.8,12
400,"강남","2020-12-10",8.5,34.4,0.7,0,53.1,13
400,"강남","2020-12-10",8.6,254.7,1.3,0,55.1,14
400,"강남","2020-12-10",9.1,286.4,0.7,0,59.8,15
400,"강남","2020-12-10",9.5,240.7,0.8,0,60.2,16
400,"강남","2020-12-10",9,249.8,1.1,0,63.7,17
400,"강남","2020-12-10",8.7,248.3,1.5,0,68.3,18
400,"강남","2020-12-10",8.7,243.4,0.9,0,70.3,19
400,"강남","2020-12-10",7.5,232.3,0.7,0,73.3,20
400,"강남","2020-12-10",8,283.6,1.1,0,72,21
400,"강남","2020-12-10",7.4,326.8,1.1,0,75.1,22
400,"강남","2020-12-10",7.2,317.4,1.4,0,73.4,23
400,"강남","2020-12-11",5.2,0,0.1,0,83.1,2
400,"강남","2020-12-11",4,301.1,0.6,0,91.4,3
400,"강남","2020-12-11",3.1,0,0.1,0,96.3,4
400,"강남","2020-12-11",2.3,0,0.1,0,99.3,5
400,"강남","2020-12-11",2.1,0,0.2,0,99.9,6
400,"강남","2020-12-11",2.4,0,0.3,0,99.5,7
400,"강남","2020-12-11",2.3,0,0.4,0,99.9,8
400,"강남","2020-12-11",2.1,0,0.1,0,99.9,9
400,"강남","2020-12-11",3.6,167.2,0.6,0,93.7,0
400,"강남","2020-12-11",4.5,153,0.5,0,85.2,1
400,"강남","2020-12-11",5.6,104.2,0.5,0,81.3,10
400,"강남","2020-12-11",7.7,125,0.6,0,65,11
400,"강남","2020-12-11",9.5,278.3,0.7,0,55.4,12
400,"강남","2020-12-11",10.1,235.6,0.9,0,52.4,13
400,"강남","2020-12-11",9.8,325.5,1.3,0,51.8,14
400,"강남","2020-12-11",9.6,296.9,1.8,0,52.8,15
400,"강남","2020-12-11",9.2,315.8,1.9,0,55.2,16
400,"강남","2020-12-11",8.6,317.3,2.2,0,56,17
400,"강남","2020-12-11",8,312,1.5,0,59.5,18
400,"강남","2020-12-11",7.5,306.8,0.9,0,61.3,19
400,"강남","2020-12-11",7.1,257.6,1.3,0,64.6,20
400,"강남","2020-12-11",6.1,243,1.1,0,69.7,21
400,"강남","2020-12-11",6.6,311.4,1.4,0,70.3,22
400,"강남","2020-12-11",6.3,295,1,0,66.3,23
400,"강남","2020-12-12",5.6,289.2,1.1,0,70.9,2
400,"강남","2020-12-12",5.1,304.4,1.7,0,72.4,3
400,"강남","2020-12-12",4.4,309.5,2,0,56.8,0
400,"강남","2020-12-12",3.6,306.8,1.8,0,48.1,1
400,"강남","2020-12-12",2.9,305.3,1.8,0,46.5,2
400,"강남","2020-12-12",2.5,303.2,1.3,0,47.2,3
400,"강남","2020-12-12",1,0,0.3,0,58.4,4
400,"강남","2020-12-12",0.1,312.5,0.7,0,67,5
400,"강남","2020-12-12",0,0,0.3,0,64.7,6
400,"강남","2020-12-12",3.2,319.4,1.5,0,49.5,7
400,"강남","2020-12-12",4.5,22.3,1.4,0,47.4,10
400,"강남","2020-12-12",5.7,323.6,1.2,0,38.7,11
400,"강남","2020-12-12",6.4,284.9,2.7,0,30.9,12
400,"강남","2020-12-12",6.9,317.7,2.1,0,29.7,13
400,"강남","2020-12-12",6.6,282.8,3.5,0,29,14
400,"강남","2020-12-12",6.5,306.5,2.2,0,31.4,15
400,"강남","2020-12-12",6.5,285.6,1.7,0,31,16
400,"강남","2020-12-12",5,277.1,2.7,0,32.8,17
400,"강남","2020-12-12",4.4,290.8,1.6,0,33.4,18
400,"강남","2020-12-12",3.9,303.3,0.5,0,36.8,19
400,"강남","2020-12-12",2.4,270.5,0.9,0,45.7,20
400,"강남","2020-12-12",2.4,248.2,1.8,0,44.6,21
400,"강남","2020-12-12",0.8,259.9,1.1,0,54.6,22
400,"강남","2020-12-12",0.1,0,0.3,0,60,23
400,"강남","2020-12-13",0.8,0,0.2,0,56.4,8
400,"강남","2020-12-13",1.7,0,0.3,0,55.7,9
400,"강남","2020-12-13",1.9,79.4,0.8,0,54.6,0
400,"강남","2020-12-13",2.4,111.8,1,0,50.9,1
400,"강남","2020-12-13",2.2,93,1.3,0,52.6,2
400,"강남","2020-12-13",2.2,90,0.8,0,56.1,3
400,"강남","2020-12-13",1.4,71.7,1,0,70.7,4
400,"강남","2020-12-13",1.7,0,0.3,0,66.7,5
400,"강남","2020-12-13",-0.6,150.2,1.4,0,96.4,6
400,"강남","2020-12-13",-0.5,98.7,1.6,0.5,99.1,7
400,"강남","2020-12-13",0.4,145.3,0.9,0,91.6,10
400,"강남","2020-12-13",1,160.3,1.2,0,87.9,11
400,"강남","2020-12-13",0.9,124.6,1.3,0.5,97.6,12
400,"강남","2020-12-13",1.7,329.6,1.3,0,93.8,13
400,"강남","2020-12-13",1.4,326.8,2.5,0,92.3,14
400,"강남","2020-12-13",0.9,345.7,1.2,0.5,84.2,15
400,"강남","2020-12-13",1.2,325.2,3.3,0,71,16
400,"강남","2020-12-13",0.5,319,3.9,0,61.8,17
400,"강남","2020-12-13",-0.7,292.9,3.3,0,66.5,18
400,"강남","2020-12-13",-1.9,312.3,3.8,0,63.8,19
400,"강남","2020-12-13",-2.7,317,3.1,0,58.9,20
400,"강남","2020-12-13",-3.4,296.9,1.7,0,56.1,21
400,"강남","2020-12-13",-4.1,319.8,3.7,0,52.8,22
400,"강남","2020-12-13",-4.6,319.4,2.9,0,52.3,23
400,"강남","2020-12-14",-4.8,326.5,2.9,0,50,8
400,"강남","2020-12-14",-5.2,318.8,3,0,47.8,9
400,"강남","2020-12-14",-5.9,336.1,2.1,0,45,0
400,"강남","2020-12-14",-6.3,326.8,3.7,0,44.2,1
400,"강남","2020-12-14",-6.9,317.6,2.6,0,46.3,2
400,"강남","2020-12-14",-7.2,314.9,2.1,0,48.7,3
400,"강남","2020-12-14",-7.7,312.6,2.6,0,46.8,0
400,"강남","2020-12-14",-8.1,327.6,2,0,46.6,1
400,"강남","2020-12-14",-7.9,298.9,2.3,0,48.1,2
400,"강남","2020-12-14",-7.5,327.6,1.9,0,45.3,3
400,"강남","2020-12-14",-6.7,320.5,2.5,0,37.7,10
400,"강남","2020-12-14",-5.7,299.7,2.4,0,33.6,11
400,"강남","2020-12-14",-4.8,299.5,2.3,0,32.4,12
400,"강남","2020-12-14",-4.7,314.6,2.6,0,28.9,13
400,"강남","2020-12-14",-4.2,296.3,3.3,0,25.2,14
400,"강남","2020-12-14",-3.8,339,2.8,0,28.6,15
400,"강남","2020-12-14",-4.5,299.4,2.9,0,30.7,16
400,"강남","2020-12-14",-5.4,290.5,2.8,0,34.6,17
400,"강남","2020-12-14",-5.7,307.8,2.7,0,38.8,18
400,"강남","2020-12-14",-6,330.7,2.9,0,43.6,19
400,"강남","2020-12-14",-6.3,322.1,3.5,0,45.8,20
400,"강남","2020-12-14",-7,325,3.5,0,48.1,21
400,"강남","2020-12-14",-7.2,320.4,2.7,0,49,22
400,"강남","2020-12-14",-7.5,320.5,2.9,0,47.5,23
400,"강남","2020-12-15",-7.8,316.1,2.1,0,48.3,4
400,"강남","2020-12-15",-8.1,325.1,2.2,0,46.9,5
400,"강남","2020-12-15",-8.2,312.9,2.6,0,44.3,6
400,"강남","2020-12-15",-8.5,336.5,3.4,0,37.5,7
400,"강남","2020-12-15",-8.7,311.6,2.1,0,36.8,8
400,"강남","2020-12-15",-9,339.5,1.2,0,34.4,9
400,"강남","2020-12-15",-8.8,1.5,1.9,0,32.4,0
400,"강남","2020-12-15",-9.1,14.9,1.1,0,33.8,1
400,"강남","2020-12-15",-8.9,333.8,1.6,0,36,2
400,"강남","2020-12-15",-8.3,328.8,2.4,0,33.8,3
400,"강남","2020-12-15",-6.8,294.9,1.9,0,31.6,10
400,"강남","2020-12-15",-6,280.2,2.9,0,27.6,11
400,"강남","2020-12-15",-5.2,339,3.2,0,22.7,12
400,"강남","2020-12-15",-4.2,273,2.9,0,26.9,13
400,"강남","2020-12-15",-3.5,286.8,2.3,0,23.9,14
400,"강남","2020-12-15",-3.4,313.1,2.1,0,23.4,15
400,"강남","2020-12-15",-3.5,338.8,1.7,0,24.5,16
400,"강남","2020-12-15",-5,328,3.6,0,22.9,17
400,"강남","2020-12-15",-5.5,320.3,2,0,27.9,18
400,"강남","2020-12-15",-5.6,305,2.5,0,34.3,19
400,"강남","2020-12-15",-5.9,311.3,2.4,0,39.6,20
400,"강남","2020-12-15",-6.1,315.6,2.5,0,43.8,21
400,"강남","2020-12-15",-6.8,329.9,1.8,0,47.4,22
400,"강남","2020-12-15",-7.3,328.5,2.5,0,50.8,23
400,"강남","2020-12-16",-8.4,51.2,1,0,48.7,5
400,"강남","2020-12-16",-8.8,14.2,1,0,49,6
400,"강남","2020-12-16",-8.7,19.3,1.4,0,42.7,7
400,"강남","2020-12-16",-9,46.7,0.9,0,43.8,8
400,"강남","2020-12-16",-9.1,24.4,0.5,0,43.1,9
400,"강남","2020-12-16",-9.1,304.2,1.3,0,42.5,0
400,"강남","2020-12-16",-8.8,320.6,1.7,0,34.8,1
400,"강남","2020-12-16",-8.8,327.7,2.1,0,32.6,2
400,"강남","2020-12-16",-8.2,311.4,2.6,0,34.4,3
400,"강남","2020-12-16",-7.1,309.9,2.6,0,28.9,10
400,"강남","2020-12-16",-5.7,351.7,2.3,0,26.9,11
400,"강남","2020-12-16",-5.1,277.2,2.6,0,25.5,12
400,"강남","2020-12-16",-4.2,294.6,1.8,0,28.9,13
400,"강남","2020-12-16",-3.6,301.5,2.5,0,28,14
400,"강남","2020-12-16",-3.7,295.6,2.6,0,26.6,15
400,"강남","2020-12-16",-3.5,335.2,2.7,0,23.3,16
400,"강남","2020-12-16",-4.3,295.1,2.6,0,27.8,17
400,"강남","2020-12-16",-4.8,297.2,2.6,0,27,18
400,"강남","2020-12-16",-5.1,348.8,1.5,0,27.5,19
400,"강남","2020-12-16",-5.5,313,2,0,33.5,20
400,"강남","2020-12-16",-6.1,323.9,2.3,0,33.9,21
400,"강남","2020-12-16",-7,304.2,1.8,0,39.8,22
400,"강남","2020-12-16",-7.4,316.3,1.9,0,43,23
400,"강남","2020-12-17",-7.8,305.5,1.5,0,47.4,0
400,"강남","2020-12-17",-8.1,312.3,1.4,0,46.4,1
400,"강남","2020-12-17",-8.7,351.5,0.7,0,52.4,2
400,"강남","2020-12-17",-8.8,38.7,0.6,0,48.7,3
400,"강남","2020-12-17",-9.1,109.9,1.6,0,48.6,4
400,"강남","2020-12-17",-9.2,106.6,1.5,0,46.7,5
400,"강남","2020-12-17",-10,0,0,0,56.7,6
400,"강남","2020-12-17",-9.9,0,0.3,0,59.5,7
400,"강남","2020-12-17",-9.8,105.3,0.5,0,61.1,8
400,"강남","2020-12-17",-8.1,168.9,0.8,0,49.5,9
400,"강남","2020-12-17",-6.1,89.9,1.2,0,46.9,10
400,"강남","2020-12-17",-4.1,104.4,0.8,0,41.3,11
400,"강남","2020-12-17",-3.2,100.1,1,0,36,12
400,"강남","2020-12-17",-0.3,284.2,1.2,0,32,13
400,"강남","2020-12-17",-0.3,300.7,2.8,0,20.7,14
400,"강남","2020-12-17",0.7,279.3,2.5,0,20.7,15
400,"강남","2020-12-17",0.7,283.3,1.6,0,21.6,16
400,"강남","2020-12-17",-0.2,235.8,1.1,0,25,17
400,"강남","2020-12-17",-2.4,168.8,0.7,0,38,18
400,"강남","2020-12-17",-2.9,249.6,0.8,0,40,19
400,"강남","2020-12-17",-2.4,0,0.1,0,42.1,20
400,"강남","2020-12-17",-2.2,96.2,0.7,0,35.7,21
400,"강남","2020-12-17",-1.4,218.1,0.8,0,38.7,22
400,"강남","2020-12-17",-1.4,112.1,0.8,0,40.4,23
400,"강남","2020-12-18",-1.5,143,1.2,0,43.6,0
400,"강남","2020-12-18",-1.5,111,0.9,0,51,1
400,"강남","2020-12-18",-1.3,151.5,0.6,0,57.9,2
400,"강남","2020-12-18",-1.1,141.7,0.7,0,61.5,3
400,"강남","2020-12-18",-1.2,144.7,1,0,68.1,4
400,"강남","2020-12-18",-1.5,142,0.8,0,77.2,5
400,"강남","2020-12-18",-1.5,153.9,0.8,0,80.3,6
400,"강남","2020-12-18",-1.5,26,0.6,0,70.3,7
400,"강남","2020-12-18",-1.4,354.4,0.6,0,71,8
400,"강남","2020-12-18",-1.1,3.2,0.8,0,69.6,9
400,"강남","2020-12-18",0.1,42.8,0.5,0,65.6,10
400,"강남","2020-12-18",1.2,323.7,1.6,0,65.3,11
400,"강남","2020-12-18",1.6,284.6,2.7,0,50.6,12
400,"강남","2020-12-18",2.1,267.4,3.2,0,43.7,13
400,"강남","2020-12-18",2.2,273.7,2.8,0,44.8,14
400,"강남","2020-12-18",2.2,287.7,3,0,36.8,15
400,"강남","2020-12-18",2,292.1,3,0,33.5,16
400,"강남","2020-12-18",0.5,303.4,2,0,35.1,17
400,"강남","2020-12-18",0,315.3,2.2,0,39,18
400,"강남","2020-12-18",-0.8,304.4,2.5,0,38.1,19
400,"강남","2020-12-18",-1.9,296.3,2.7,0,31.2,20
400,"강남","2020-12-18",-3.4,313.7,2.3,0,43.4,21
400,"강남","2020-12-18",-3.9,326.1,1.8,0,46.7,22
400,"강남","2020-12-18",-4.2,320.8,1.2,0,44.7,23
400,"강남","2020-12-19",-4.7,300.3,1.7,0,44.3,0
400,"강남","2020-12-19",-5,312.2,1.4,0,41.4,1
400,"강남","2020-12-19",-5.2,315.7,1.7,0,39.9,2
400,"강남","2020-12-19",-5.7,310.3,1.5,0,41.2,3
400,"강남","2020-12-19",-6,299.5,1.2,0,39.4,0
400,"강남","2020-12-19",-6.3,316.1,1,0,41.1,1
400,"강남","2020-12-19",-6.6,315.7,1.4,0,41.5,2
400,"강남","2020-12-19",-6.8,313.3,1.3,0,39.3,3
400,"강남","2020-12-19",-7.1,297.4,1,0,41.6,4
400,"강남","2020-12-19",-6.1,274.6,1,0,37.3,5
400,"강남","2020-12-19",-4.2,306.6,1,0,31.2,10
400,"강남","2020-12-19",-3.5,7.5,1.3,0,28,11
400,"강남","2020-12-19",-2.1,297.6,1.6,0,20.8,12
400,"강남","2020-12-19",-0.5,322.5,2.2,0,22.9,13
400,"강남","2020-12-19",-0.3,300,2.8,0,26.5,14
400,"강남","2020-12-19",-0.7,339.6,3,0,28,15
400,"강남","2020-12-19",-1,306.1,2.7,0,30.3,16
400,"강남","2020-12-19",-1.7,318.8,1.7,0,35.7,17
400,"강남","2020-12-19",-2.3,324.9,1.1,0,38.9,18
400,"강남","2020-12-19",-1.9,356.6,0.7,0,38.1,19
400,"강남","2020-12-19",-1.8,354.6,0.5,0,38.7,20
400,"강남","2020-12-19",-1.9,351.2,0.5,0,40.3,21
400,"강남","2020-12-19",-2.2,359.7,0.7,0,42.7,22
400,"강남","2020-12-19",-2.7,324.5,1.2,0,46.5,23
400,"강남","2020-12-20",-2.9,305.8,2,0,53.7,6
400,"강남","2020-12-20",-3.5,288.3,1.6,0,42.9,7
400,"강남","2020-12-20",-4.3,308.8,1.7,0,37.9,8
400,"강남","2020-12-20",-5.2,307.7,0.9,0,46.4,9
400,"강남","2020-12-20",-5.1,248,1.4,0,46.3,0
400,"강남","2020-12-20",-5.3,253.5,1.4,0,46.7,1
400,"강남","2020-12-20",-6.3,270.4,0.5,0,53,2
400,"강남","2020-12-20",-7.2,0,0.4,0,56.6,3
400,"강남","2020-12-20",-6.3,115.5,1.1,0,54.5,4
400,"강남","2020-12-20",-5.7,26.6,0.5,0,49.2,5
400,"강남","2020-12-20",-3.2,98.2,0.8,0,41.9,10
400,"강남","2020-12-20",-2.2,336,1.4,0,32.2,11
400,"강남","2020-12-20",-0.1,216.9,0.9,0,35.5,12
400,"강남","2020-12-20",1.8,268.9,2.1,0,25.9,13
400,"강남","2020-12-20",1.4,264.4,3.3,0,26.5,14
400,"강남","2020-12-20",1.4,263.1,2.8,0,28.5,15
400,"강남","2020-12-20",1.3,273.7,2.7,0,29.1,16
400,"강남","2020-12-20",0.3,303,2.2,0,31.7,17
400,"강남","2020-12-20",-0.2,314.7,1.4,0,36.3,18
400,"강남","2020-12-20",-1,248.7,1.2,0,41.4,19
400,"강남","2020-12-20",-2.5,0,0.4,0,50.2,20
400,"강남","2020-12-20",-3.3,239.3,0.8,0,57.3,21
400,"강남","2020-12-20",-4,307.5,0.5,0,62.8,22
400,"강남","2020-12-20",-4.3,0,0.3,0,63.1,23
400,"강남","2020-12-21",-5.1,0,0.3,0,71,6
400,"강남","2020-12-21",-5.1,327.4,0.5,0,72,7
400,"강남","2020-12-21",-5.6,83.9,0.5,0,80.3,8
400,"강남","2020-12-21",-5,103.4,0.5,0,75.1,9
400,"강남","2020-12-21",-5.7,0,0.4,0,79.7,0
400,"강남","2020-12-21",-5.9,0,0.3,0,86.5,1
400,"강남","2020-12-21",-6.1,172.2,0.5,0,87.8,2
400,"강남","2020-12-21",-5.3,109.7,0.5,0,80.3,3
400,"강남","2020-12-21",-5.8,0,0.2,0,85.1,0
400,"강남","2020-12-21",-3.9,134.4,0.5,0,73.7,1
400,"강남","2020-12-21",-1.6,107.3,0.8,0,62.4,10
400,"강남","2020-12-21",1,112.1,0.8,0,51.3,11
400,"강남","2020-12-21",2.7,279.6,1.1,0,36.3,12
400,"강남","2020-12-21",4,288,1.1,0,36.3,13
400,"강남","2020-12-21",4.5,283.4,2.3,0,42.2,14
400,"강남","2020-12-21",4.6,280.4,2.8,0,44.8,15
400,"강남","2020-12-21",3.6,269.7,1.2,0,47.3,16
400,"강남","2020-12-21",2.8,249.9,0.9,0,48.8,17
400,"강남","2020-12-21",1.3,254.5,0.9,0,54.8,18
400,"강남","2020-12-21",1.2,230.8,1.2,0,61.3,19
400,"강남","2020-12-21",-0.7,267.2,1.1,0,67.9,20
400,"강남","2020-12-21",-1.5,0,0.1,0,71.1,21
400,"강남","2020-12-21",-2.2,0,0,0,79.9,22
400,"강남","2020-12-21",-2.1,0,0.4,0,83.4,23
400,"강남","2020-12-22",-2.9,0,0.4,0,86.4,2
400,"강남","2020-12-22",-2.5,104.1,0.6,0,81.4,3
400,"강남","2020-12-22",-2.7,115.8,1,0,83.9,4
400,"강남","2020-12-22",-2.6,0,0.4,0,85.6,5
400,"강남","2020-12-22",-1.2,164.8,0.7,0,76.6,6
400,"강남","2020-12-22",-0.8,113.2,1.1,0,74.3,7
400,"강남","2020-12-22",-0.5,105.2,0.8,0,76.9,8
400,"강남","2020-12-22",-0.2,83,1,0,77.5,9
400,"강남","2020-12-22",-0.1,15.7,0.5,0,78.5,0
400,"강남","2020-12-22",0.5,90.9,0.9,0,74,1
400,"강남","2020-12-22",2.4,115.6,1,0,71.3,10
400,"강남","2020-12-22",4.2,163.4,1.2,0,68.3,11
400,"강남","2020-12-22",5.4,59.5,0.5,0,63.1,12
400,"강남","2020-12-22",7.4,280.9,1.3,0,51.8,13
400,"강남","2020-12-22",6.8,323.1,2.1,0,47.9,14
400,"강남","2020-12-22",7.6,295.2,2.1,0,41.2,15
400,"강남","2020-12-22",6.9,309.4,1.6,0,40.2,16
400,"강남","2020-12-22",6,247.1,1.7,0,45.6,17
400,"강남","2020-12-22",3.4,217.4,0.5,0,53.5,18
400,"강남","2020-12-22",1,0,0.1,0,66.6,19
400,"강남","2020-12-22",0.3,0,0.1,0,75.8,20
400,"강남","2020-12-22",0.2,0,0,0,78,21
400,"강남","2020-12-22",0.6,93.9,0.6,0,73.8,22
400,"강남","2020-12-22",0.4,0,0.4,0,76.5,23
400,"강남","2020-12-23",-1.1,0,0.1,0,84,2
400,"강남","2020-12-23",-1.3,93.9,0.7,0,87.1,3
400,"강남","2020-12-23",-0.8,78.9,0.8,0,84.1,4
400,"강남","2020-12-23",-0.3,95.9,1.2,0,80.6,5
400,"강남","2020-12-23",-0.5,0,0.3,0,81.1,6
400,"강남","2020-12-23",-1.2,83,0.5,0,90.7,7
400,"강남","2020-12-23",0.4,132,0.5,0,79.3,8
400,"강남","2020-12-23",1.3,98.5,0.8,0,77.2,9
400,"강남","2020-12-23",1.7,92.9,1.5,0,76.4,0
400,"강남","2020-12-23",3.1,83.1,1.2,0,73.6,1
400,"강남","2020-12-23",3.9,0,0.4,0,70.6,10
400,"강남","2020-12-23",5.5,136.4,1,0,66,11
400,"강남","2020-12-23",7.6,339.8,0.5,0,59.1,12
400,"강남","2020-12-23",9.6,254.1,1.6,0,55.3,13
400,"강남","2020-12-23",9.5,237.9,2.4,0,58.3,14
400,"강남","2020-12-23",9.1,223.8,2.5,0,60.2,15
400,"강남","2020-12-23",9.1,241.6,1.9,0,59.9,16
400,"강남","2020-12-23",8.8,246.9,2,0,61,17
400,"강남","2020-12-23",7.7,303.9,1.1,0,76.8,18
400,"강남","2020-12-23",7.3,253.6,1.2,0,76.3,19
400,"강남","2020-12-23",4.7,227.8,0.5,0,91.5,20
400,"강남","2020-12-23",5,187,0.5,0,91.3,21
400,"강남","2020-12-23",6.2,243.7,1,0,83.8,22
400,"강남","2020-12-23",6.5,264.4,1.4,0,82,23
400,"강남","2020-12-24",5,284.1,0.7,0,90.9,2
400,"강남","2020-12-24",5.3,279.1,0.8,0,94.3,3
400,"강남","2020-12-24",5.6,0,0.4,0,93.7,0
400,"강남","2020-12-24",5.3,0,0.4,0,96.2,1
400,"강남","2020-12-24",6.8,315.9,2.3,0,77.6,2
400,"강남","2020-12-24",5.5,256.4,0.7,0,76.9,3
400,"강남","2020-12-24",5,263.1,1.4,0,72.8,4
400,"강남","2020-12-24",4.4,269.4,1.2,0,66.8,5
400,"강남","2020-12-24",4,291.7,0.8,0,64.2,6
400,"강남","2020-12-24",4.6,308.9,2,0,58.6,7
400,"강남","2020-12-24",6.1,303.3,1.4,0,49.9,10
400,"강남","2020-12-24",6.3,307.3,2.2,0,49.8,11
400,"강남","2020-12-24",6.2,291.4,3.2,0,37.2,12
400,"강남","2020-12-24",6,314.8,4.3,0,32.7,13
400,"강남","2020-12-24",5.1,316.3,4,0,34,14
400,"강남","2020-12-24",4,273.7,3.8,0,42.4,15
400,"강남","2020-12-24",4.6,288.1,2.5,0,39.3,16
400,"강남","2020-12-24",3.3,287.4,2.1,0,44.3,17
400,"강남","2020-12-24",2.8,300.3,2.2,0,48,18
400,"강남","2020-12-24",2.2,286.7,2.5,0,46,19
400,"강남","2020-12-24",1.5,298,2.2,0,45.7,20
400,"강남","2020-12-24",1,294.5,2.1,0,48.8,21
400,"강남","2020-12-24",0.2,321.7,1.8,0,50.1,22
400,"강남","2020-12-24",-0.2,330.8,1.4,0,52.9,23
400,"강남","2020-12-25",-0.6,325,1.6,0,55.9,8
400,"강남","2020-12-25",-1.1,316.6,1.2,0,56.9,9
400,"강남","2020-12-25",-1,330.2,1.7,0,55,0
400,"강남","2020-12-25",-1.5,314.7,1,0,56.3,1
400,"강남","2020-12-25",-1.5,327.8,1.5,0,52.8,2
400,"강남","2020-12-25",-1.7,312.7,1.6,0,55.1,3
400,"강남","2020-12-25",-1.7,316.7,2.2,0,49.9,4
400,"강남","2020-12-25",-2.1,323.1,1.9,0,49.7,5
400,"강남","2020-12-25",-2.2,300.4,1.3,0,45,6
400,"강남","2020-12-25",-1.3,255.5,1.2,0,42.3,7
400,"강남","2020-12-25",0,211.5,1.7,0,35.5,10
400,"강남","2020-12-25",2.1,282.7,1.5,0,28.5,11
400,"강남","2020-12-25",2.6,315.3,2.3,0,33.2,12
400,"강남","2020-12-25",3.2,324.9,2.6,0,34.1,13
400,"강남","2020-12-25",3.8,303.2,3,0,32.7,14
400,"강남","2020-12-25",4,310.4,2.3,0,29.5,15
400,"강남","2020-12-25",3.7,313.9,2.4,0,30.8,16
400,"강남","2020-12-25",2.8,314.9,1.7,0,37.2,17
400,"강남","2020-12-25",2.1,269.5,1.5,0,37.1,18
400,"강남","2020-12-25",1.4,248.4,1.6,0,39.5,19
400,"강남","2020-12-25",-0.6,254.7,0.8,0,48.9,20
400,"강남","2020-12-25",-0.4,257.2,1.3,0,49.7,21
400,"강남","2020-12-25",-1.7,0,0.4,0,57.9,22
400,"강남","2020-12-25",-2.2,95.4,0.6,0,61.9,23
400,"강남","2020-12-26",-2.9,0,0,0,70.9,8
400,"강남","2020-12-26",-1.5,0,0.2,0,65,9
400,"강남","2020-12-26",-0.5,155.1,0.5,0,63.8,0
400,"강남","2020-12-26",-2,95.6,0.8,0,72.3,1
400,"강남","2020-12-26",-1.2,102.5,0.7,0,72.8,2
400,"강남","2020-12-26",-0.9,88.7,1,0,71.1,3
400,"강남","2020-12-26",-0.3,102,1.1,0,71.6,0
400,"강남","2020-12-26",-0.8,74.6,0.8,0,76.8,1
400,"강남","2020-12-26",-0.8,101.8,0.9,0,78.9,2
